80,50117003,Non-Critical,AXLE COUNTER SPARE,Head Clamp (UIO 60),ELP-80/1,,42,,Non-PAC,Nos,359520,18,70,10,60,10,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,1,
81,,Non-Critical,CABLES,1CX 50.0 SQMM FL.CU.U/A FRLSZH CABLE ( Kept at VND),100263975,,NA,CORDS CABLE INDUSTRIES LIMITED,Non-PAC,MTR,NA,NA,1020,1020,0,0,1020,0,0,0,0,0,1020,0,1020,0,0,0,0,0,0,1,
82,,Non-Critical,CABLES,1CX 70.0 SQMM (ABC) LSZH CABLE ( Kept at VND),100263972,,NA,CORDS CABLE INDUSTRIES LIMITED,Non-PAC,MTR,NA,NA,1043,1043,0,0,1043,0,0,0,0,0,1043,0,1043,0,0,0,0,0,0,1,
83,,Non-Critical,CABLES,4CX 1.50 sqmm (ABC) XLPE ARMD LSZH FS Cable ( Kept at VND),100263938,,NA,CORDS CABLE INDUSTRIES LIMITED,Non-PAC,MTR,NA,NA,1003,1003,0,0,1003,0,0,0,0,0,1003,0,1003,0,0,0,0,0,0,1,
84,50307004,Non-Critical,Cables used in DTS station Cabinet Assembly (one Each station x 33) OR ATS Spare OR PSDIC Cabinet,CAT 5 cables,100277559,,NA,TARGUS TECHNOLOGIES PVT LTD,Non-PAC,MTR,242.25,18,500,500,0,500,0,0,0,0,0,0,500,0,500,0,0,0,0,0,0,1,
85,50207001,Non-Critical,CBI CABINET,APB,100267769,,1, JYOTI CONTROLS & SWITCHGEAR,Non-PAC,Nos,57120,18,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,
86,,Non-Critical,CBI CABINET,"Circuit breaker 2P, 10A",3EST000211-7298,,NA, INDUSTRIAL TRADE LINKERS,Non-PAC,Nos,6395,18,3,3,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,1,
87,50207003,Critical,CBI CABINET,SPK,100267771,,76,HORIZON INDUSTRIAL PRODUCTS,PAC,Nos,113925,18,8,8,0,8,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,1,
88,,Non-Critical,CBI CABINET ,Din Rail NS 35/ 7 5 UNPERF 2000MM,100439741,,NA,Phoenix Contact India Pvt. Ltd.,Non-PAC,Nos,1994,18,3,3,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,1,
89,50205138,Critical,CBI CABINET  OR OBJECT CONTROLLER CABINET,ESP ( Emergency stop plunger),100250029,,168, JYOTI CONTROLS & SWITCHGEAR,Non-PAC,Nos,34300,18,17,17,0,10,3,0,0,0,0,0,13,0,13,0,0,0,0,0,0,1,"02 no. issued to RG & MKPR on 29-06-2022.
01  no. issued to IP Ext. on 26-12-2022 & 01 no. issued  to FLS MKPR on 26-12-2022"
90,,Critical,CBI CABINET  OR OBJECT CONTROLLER CABINET,FSW,3NSS011662-02,FSW,75,Zollner Elektronik AG,PAC,,,,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.333333333,1,01 nos. issued to VND on 01.11.2022
91,50200091,Critical,CBI CABINET  OR OBJECT CONTROLLER CABINET,PSU 422,"3NSS006952-02
",,92,Zollner Elektronik ,PAC,Nos,30198,18,15,15,0,12,0,1,1,1,0,0,15,0,15,0,0,0,0,0,0,1,
92,,Non-Critical,CBI CABINET OR RATC CABINET,FAN Unit,100277029,,NA,Plexus Manufacturing Sdn. Bhd,Non-PAC,Nos,16656,18,2,2,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,
93,50355148,Non-Critical,CBI CABINET OR RATC CABINET,Monitor 17 with KVM Switch,404P829150,,9,Plexus Manufacturing Sdn. Bhd,Non-PAC,Nos,954831,18,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0.333333333,1,
94,50355145,Critical,CBI CABINET OR RATC CABINET,RATO Cradle,3018101G02,,10,Bombardier Transportation,PAC,Nos,8313211,18,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0.666666667,1,
95,,Critical,CBI CABINET OR RATC CABINET,VCS_N(VITAL COMPUTER SYSTEM),"3NSS010404-01
3NSS010571-01",IPUC,"CBI 20
RATC 20",KONTRON MODULAR COMPUTERS,PAC,Nos,6681040,18,4,2,2,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,
